Sales Sku,Sales Order Number,Sales Order Date,Fulfillment Order Number,Fulfillment Channel Name,Quantity,Sku,Total Sales,Total Cost,Commission,Inventory Cost,Invoice Shipping Cost,Estimated Shipping Cost,Flag,Profit,,
A9034,11284725032181835,12/27/20,20034735,L,1,A9034,67.95,66.83,10.19,46.01,10.63,9.5,1,1.12,,
A9035,11117312695602636,12/27/20,20034857,L,6,A9035,28.32,28.5,4.25,11.67,12.58,9.99,1,-0.18,,
A9036,11110106516443456,12/27/20,20034738,L,6,A9036,43.98,49.01,6.6,24.45,17.96,9.99,1,-5.03,,
A9037,11498573653222605,12/27/20,20034736,L,3,A9037,23.13,21.62,3.47,14.52,3.63,4.75,1,1.51,,
A9038,11146176614209014,12/27/20,20034737,L,12,A9038,60.57,66.43,9.09,41.44,15.9,9.99,1,-5.86,,
A9039,11444302715512202,12/27/20,20034739,L,1,A9039,7.99,12.85,0.64,2.44,9.77,4.75,1,-4.86,,
A9040,11263257901865028,12/27/20,20034740,L,6,A9040,34.41,35.46,5.16,19.21,11.09,9.99,1,-1.05,,
A9041,11410138925221844,12/27/20,20034741,L,12,A9041,32.76,36.28,4.91,21.46,9.91,7.5,1,-3.52,,
A9042,11418253015458633,12/27/20,20034742,L,6,A9042,32.7,35.82,4.91,18.33,12.58,9.99,1,-3.12,,
A9043,11395756747354664,12/27/20,20034743,L,4,A9043,66.45,66.92,9.97,37.6,19.35,14.99,1,-0.47,,
A9044,11123920667030623,12/27/20,20034744,L,4,A9044,40.62,27.01,6.09,13.32,7.6,6.99,1,13.61,,
A9045,11296213511543457,12/27/20,20034748,L,3,A9045,37.02,31.6,5.55,17.79,8.26,6.99,1,5.42,,
A9046,11300902028279469,12/27/20,20034746,L,6,A9046,31.56,35.95,4.73,15.27,15.95,9.99,1,-4.39,,
A9047,11335836272352203,12/27/20,20034749,L,1,A9047,23.64,20.95,3.55,7.92,9.48,6.99,1,2.69,,
A9048,11119238176763414,12/27/20,20034750,L,1,A9048,13.98,13.73,1.12,3.27,9.34,6.99,1,0.25,,
A9049,11208687554479407,12/27/20,20034751,L,1,A9049,17.87,16.68,2.68,10.45,3.55,4.75,1,1.19,,
A9050,11146685417140211,12/27/20,20034752,L,12,A9050,45.97,43.5,6.9,26.54,10.06,9.5,1,2.47,,
A9051,11176132046738629,12/27/20,20034754,L,6,A9051,33.65,30.63,5.05,12.75,12.83,14.5,1,3.02,,
A9052,11446748365181837,12/27/20,20034755,L,1,A9052,8.49,7.79,0.68,2.71,4.4,4.75,1,0.7,,
A9053,11393549721515442,12/27/20,20034753,L,3,A9053,67.95,55.21,10.2,35.7,9.31,7.99,1,12.74,,
A9054,11160890842513813,12/27/20,20034756,L,1,A9054,8.7,7.15,0.7,2.82,3.63,4.75,1,1.55,,
A9055,11475068072808208,12/27/20,20034757,L,1,A9055,12.79,11.53,1.92,6.06,3.55,4.75,1,1.26,,
A9056,11445667582033852,12/27/20,20034758,L,4,A9056,41.23,34.1,6.18,23.52,4.4,9.99,1,7.13,,
A9057,11338648272536267,12/27/20,20034759,L,1,A9057,28.86,31.53,4.33,18.13,9.07,6.99,1,-2.67,,
A9058,11383744919715446,12/27/20,20034760,L,3,A9058,28.99,32.54,4.35,10.52,17.67,13.99,1,-3.55,,
A9059,11304013526815401,12/27/20,20034761,L,1,A9059,12.34,11.41,1.85,5.93,3.63,5.75,1,0.93,,
A9060,11255579631958615,12/27/20,20034762,L,6,A9060,30.22,30.16,4.53,18.3,7.33,7.99,1,0.06,,
A9061,11401058512068217,12/27/20,20034763,L,6,A9061,28.32,28.5,4.25,11.67,12.58,9.99,1,-0.18,,
A9062,11247819813085022,12/28/20,20034764,L,1,A9062,23.64,20.95,3.55,7.92,9.48,6.99,1,2.69,,
A9063,11447038700444247,12/28/20,20034765,L,1,A9063,20.59,18.6,3.09,11.93,3.58,4.75,1,1.99,,
A9064,11422231076776221,12/28/20,20034766,L,2,A9064,52.62,55.63,7.89,36.28,11.46,9.5,1,-3.01,,
A9065,11419011843079427,12/28/20,20034768,L,1,A9065,19.19,18.12,2.88,12,3.24,4.75,1,1.07,,
A9066,11394589214707407,12/28/20,20034769,I,1,A9066,20.97,17.99,3.15,11.29,3.55,3.8,0,2.98,,
A9067,11365926737881803,12/28/20,20034767,L,1,A9067,16.38,19.67,2.46,9.06,8.15,4.75,1,-3.29,,
A9068,11199982203796228,12/28/20,20034770,L,1,A9068,22.65,23.56,3.4,11.9,8.26,6.99,1,-0.91,,
A9069,11360688389083414,12/28/20,20034771,L,1,A9069,23.64,20.31,3.55,7.92,8.84,6.99,1,3.33,,
A9070,11196581435283410,12/28/20,20034774,L,1,A9070,8.7,7.82,0.7,2.82,4.3,4.75,1,0.88,,
A9071,11429691487172222,12/28/20,20034773,M,2,A9071,20.94,17.36,3.14,6.72,7.5,7.5,0,3.58,,
A9072,11138386977970615,12/28/20,20034775,L,12,A9072,47.22,54.04,7.08,27.96,19,9.99,1,-6.82,,
A9073,11127798649097026,12/28/20,20034772,J,1,A9073,193.34,160.84,29,120.89,10.95,9.19,1,32.5,,
A9074,11311115155181066,12/28/20,20034776,L,1,A9074,22.84,23.76,3.43,12.07,8.26,6.99,1,-0.92,,
A9075,11173335344191460,12/28/20,20034778,L,1,A9075,33.73,35.35,5.06,21.69,8.6,6.99,1,-1.62,,
A9076,11295982803044223,12/28/20,20034782,L,1,A9076,22.65,23.56,3.4,11.9,8.26,6.99,1,-0.91,,
A9077,11329939231696209,12/28/20,20034779,L,6,A9077,30.22,30.16,4.53,18.3,7.33,7.99,1,0.06,,
A9078,11314044901581812,12/28/20,20034781,L,3,A9078,19.98,21.37,3,8.46,9.91,7.5,1,-1.39,,
A9079,11389999471496247,12/28/20,20034780,L,1,A9079,22.19,22.31,3.33,11.04,7.94,6.99,1,-0.12,,
A9080,11175117878059443,12/28/20,20034783,L,6,A9080,27.73,29.28,4.16,16.86,8.26,6.99,1,-1.55,,
A9081,11163544160567450,12/28/20,20034784,L,6,A9081,28.32,33.88,4.25,11.67,17.96,9.99,1,-5.56,,
A9082,11311221082275431,12/28/20,20034786,L,1,A9082,20.07,22.4,3.01,7.93,11.46,8.75,1,-2.33,,
A9083,11338507380433051,12/28/20,20034790,I,1,A9083,25.72,24.28,3.91,10.99,9.38,12.82,0,1.44,,
A9084,11212980611183435,12/28/20,20034785,L,2,A9084,18.39,18.42,2.76,11.26,4.4,4.75,1,-0.03,,
A9085,11219966539081026,12/28/20,20034787,L,2,A9085,20.15,19.42,3.02,12.78,3.62,4.75,1,0.73,,
A9086,11403859862667412,12/28/20,20034791,I,1,A9086,140.6,139.38,18.25,105.99,15.14,15.11,0,1.22,,
A9087,11477140511393827,12/28/20,20034788,L,16,A9087,64.17,68.38,9.63,45.76,12.99,9.5,1,-4.21,,
A9088,11186060831566652,12/28/20,20034794,L,1,A9088,14.24,13.19,2.14,7.42,3.63,4.75,1,1.05,,
A9089,11317376847305848,12/28/20,20034793,L,2,A9089,26.52,26.59,3.98,13.44,9.17,7.5,1,-0.07,,
A9090,11345987855757006,12/28/20,20034795,L,3,A9090,16.19,16.65,2.43,5.46,8.76,7.99,1,-0.46,,
A9091,11344914349515409,12/28/20,20034800,J,1,A9091,48,49.65,3.84,35.13,10.68,9.65,1,-1.65,,
A9092,11428022269968243,12/28/20,20034801,J,1,A9092,48,51.49,3.84,35.13,12.52,9.65,1,-3.49,,
A9093,11420623098564231,12/28/20,20034796,L,1,A9093,18.28,15.61,2.74,3.39,9.48,5.75,1,2.67,,
A9094,11238447073791401,12/28/20,20034802,M,2,A9094,47.12,39.62,7.06,23.06,9.5,12.96,0,7.5,,
A9095,11321791552607402,12/28/20,20034798,L,24,A9095,41.39,39.5,6.21,25.06,8.23,9.5,1,1.89,,
A9096,11195081994609811,12/28/20,20034797,L,1,A9096,14.47,15.53,2.17,5.1,8.26,6.99,1,-1.06,,
A9097,11460453024949009,12/28/20,20034799,L,2,A9097,33.99,36.75,5.1,22.58,9.07,6.99,1,-2.76,,
A9098,11284010972955458,12/28/20,20034803,L,1,A9098,24.22,22.54,3.63,10.82,8.09,6.99,1,1.68,,
A9099,11381930125704204,12/28/20,20034804,L,1,A9099,12.34,11.41,1.85,5.93,3.63,5.75,1,0.93,,
A9100,11439377010793062,12/28/20,20034807,L,1,A9100,10.88,9.84,1.63,4.66,3.55,4.75,1,1.04,,
A9101,11428652134941012,12/28/20,20034805,L,1,A9101,11.09,8.81,1.66,3.56,3.59,4.75,1,2.28,,
A9102,11463469808234656,12/28/20,20034806,L,3,A9102,23.14,21.27,3.47,14.52,3.28,4.75,1,1.87,,
A9103,11320293921735406,12/28/20,20034811,J,1,A9103,30.71,35.94,4.61,20.7,10.63,10.01,1,-5.23,,
A9104,11109424307507446,12/28/20,20034808,L,1,A9104,16.23,14.77,2.43,7.9,4.44,4.75,1,1.46,,
A9105,11362261160801033,12/28/20,20034809,L,1,A9105,11.09,8.58,1.66,3.56,3.36,4.75,1,2.51,,
A9106,11451779729373060,12/28/20,20034810,L,2,A9106,22.47,23.26,3.37,9.3,10.59,10.99,1,-0.79,,
A9107,11366556391326658,12/28/20,20034812,J,1,A9107,30.71,37.51,4.61,20.7,12.2,10.01,1,-6.8,,
A9108,11304506521987416,12/28/20,20034818,L,1,A9108,22.65,23.56,3.4,11.9,8.26,6.99,1,-0.91,,
A9109,11264761720669802,12/28/20,20034816,L,1,A9109,23.55,21.95,3.53,10.82,7.6,6.99,1,1.6,,
A9110,11232057772916257,12/28/20,20034817,L,4,A9110,30.04,33.84,4.51,15.84,13.49,9.99,1,-3.8,,
A9111,11452214169883401,12/28/20,20034813,D,1,A9111,51.02,33.16,7.65,16.99,8.52,58.52,0,17.86,,
A9112,11369132831107428,12/28/20,20034814,I,1,A9112,140.6,139.38,18.25,105.99,15.14,15.11,0,1.22,,
A9113,11190070211076232,12/28/20,20034819,L,4,A9113,30.04,38.09,4.51,15.84,17.74,9.99,1,-8.05,,
A9114,11261495109041026,12/28/20,20034820,L,2,A9114,28.56,30.73,4.28,16.54,9.91,7.5,1,-2.17,,
A9115,11405375319746646,12/28/20,20034815,I,1,A9115,36.99,35.56,5.55,26.46,3.55,4.22,0,1.43,,
A9116,11111641147120242,12/28/20,20034821,L,6,A9116,42.73,73.44,6.41,6.08,60.95,26,1,-30.71,,
A9117,11251432734238664,12/28/20,20034823,L,2,A9117,21.76,19.67,3.26,12.78,3.63,4.75,1,2.09,,
A9118,11307177001202609,12/28/20,20034826,J,1,A9118,48,49.65,3.84,35.13,10.68,9.65,1,-1.65,,
A9119,11330393700278636,12/28/20,20034831,L,12,A9119,34.6,35.43,5.19,21.72,8.52,7.5,1,-0.83,,
A9120,11223945513555441,12/28/20,20034824,L,1,A9120,17.1,19.59,2.57,8.93,8.09,6.99,1,-2.49,,
A9121,11176723808105014,12/28/20,20034827,M,1,A9121,148.85,96.76,22.33,63.44,10.99,13.51,0,52.09,,
A9122,11148960657073049,12/28/20,20034829,I,1,A9122,227.18,222.78,25.17,178.99,18.62,19.56,0,4.4,,
A9123,11205764262399425,12/28/20,20034825,L,1,A9123,50.49,52.11,7.57,36.94,7.6,6.99,1,-1.62,,
A9124,11157945511467464,12/28/20,20034828,A,1,A9124,225.77,239.31,18.06,193.73,27.52,8.5,1,-13.54,,
A9125,11352229362704265,12/28/20,20034830,I,2,A9125,41.94,33.4,6.3,22.58,4.52,5.98,0,8.54,,
A9126,11442461227725803,12/28/20,20034832,L,6,A9126,32.28,31.23,4.84,15.76,10.63,9.5,1,1.05,,
A9127,11451392218610609,12/28/20,20034833,H,1,A9127,11.36,10.1,0.91,4.44,4.75,4.75,0,1.26,,
A9128,11183993440488210,12/28/20,0735-11-,G,1,A9128,36.09,38.35,2.89,22.4,13.06,11.52,1,-2.26,,
A9129,11189273090020248,12/28/20,20034835,J,1,A9129,48,49.65,3.84,35.13,10.68,9.65,1,-1.65,,
A9130,11154402588643428,12/28/20,20034838,L,6,A9130,29.46,29.83,4.42,14.59,10.82,9.99,1,-0.37,,
A9131,11195536040392205,12/28/20,20034836,K,1,A9131,1591.8,1546.35,95.51,1450.84,0,10.75,1,45.45,,
A9132,11175248354317066,12/28/20,20034839,L,8,A9132,42.82,35.98,6.42,20.56,9,9.99,1,6.84,,
A9133,11188127063912215,12/28/20,20034837,M,3,A9133,39.51,25.69,5.93,14.01,5.75,5.75,0,13.82,,
A9134,11262346656733833,12/28/20,20034840,L,1,A9134,22.65,23.56,3.4,11.9,8.26,6.99,1,-0.91,,
A9135,11318255177129822,12/28/20,20034842,L,2,A9135,32.26,34.36,4.84,20.68,8.84,7.5,1,-2.1,,
A9136,11475140580885029,12/28/20,20034841,K,1,A9136,88.76,78.79,7.1,71.69,0,11.75,1,9.97,,
A9137,11399958938916249,12/28/20,20034843,L,1,A9137,34.47,36.77,5.17,23,8.6,6.99,1,-2.3,,
A9138,11225272107933045,12/28/20,20034844,A,1,A9138,225.77,242.01,18.06,193.73,30.22,8.5,1,-16.24,,
A9139,11380749930713858,12/28/20,20034845,I,1,A9139,14.3,12.23,1.72,5.99,4.52,4.31,0,2.07,,
A9140,11127986205448233,12/28/20,20034846,L,2,A9140,33.99,36.75,5.1,22.58,9.07,6.99,1,-2.76,,
A9141,11224476185028256,12/28/20,20034848,L,3,A9141,32.88,25.12,4.92,13.14,7.06,6.99,1,7.76,,
A9142,11487244346233056,12/28/20,20034853,I,1,A9142,14.3,12.23,1.72,5.99,4.52,4.31,0,2.07,,
A9143,11411149849579442,12/28/20,20034851,L,12,A9143,46.97,49.07,7.05,31.2,10.82,9.99,1,-2.1,,
A9144,11153280563679439,12/28/20,20034850,L,12,A9144,34.6,35.75,5.19,21.72,8.84,7.5,1,-1.15,,
A9145,11249799873094655,12/28/20,20034852,L,6,A9145,27.66,28.53,4.15,14.32,10.06,9.5,1,-0.87,,
A9146,11232980049417068,12/28/20,20034856,L,12,A9146,50.49,65.17,7.57,21.69,35.91,21,1,-14.68,,
A9147,11353042856589803,12/28/20,20034858,L,2,A9147,33.62,26.62,5.04,8.37,13.21,11.99,1,7,,
A9148,11275702975495433,12/28/20,20034859,L,1,A9148,18.22,20.57,2.73,8.77,9.07,6.99,1,-2.35,,
A9149,11484939994745827,12/28/20,20034860,L,1,A9149,8.7,7.82,0.7,2.82,4.3,4.75,1,0.88,,
A9150,11415929952685866,12/28/20,20034861,L,2,A9150,22.37,19.77,3.36,12.78,3.63,4.75,1,2.6,,
A9151,11475877315557843,12/28/20,0736-11-,G,1,A9151,350.91,365.75,28.07,321.05,16.63,5.24,1,-14.84,,
A9152,11158714241306640,12/28/20,20034862,L,48,A9152,101.02,118.15,15.16,52.22,50.77,31,1,-17.13,,
A9153,11126947919901067,12/28/20,20034864,L,1,A9153,9.7,7.97,0.78,3.6,3.59,4.75,1,1.73,,
A9154,11399075863166616,12/28/20,20034863,L,1,A9154,13.4,13.57,2.01,6.79,4.77,4.75,1,-0.17,,
A9155,11413420738930650,12/28/20,20034866,L,12,A9155,43.12,54.93,6.47,21.96,26.5,13.99,1,-11.81,,
A9156,11170641422897814,12/28/20,20034865,I,1,A9156,16.44,14.28,1.97,9.07,3.24,3.09,0,2.16,,
A9157,11136533689470653,12/28/20,20034872,K,1,A9157,1591.8,1546.35,95.51,1450.84,0,10.75,1,45.45,,
A9158,11369080886516236,12/28/20,20034867,L,1,A9158,20.28,18.8,3.04,11.01,4.75,4.75,0,1.48,,
A9159,11417162047671433,12/28/20,20034868,L,24,A9159,83.76,84.72,12.56,63.78,8.38,9.99,1,-0.96,,
A9160,11122348156897823,12/28/20,20034869,L,1,A9160,8.49,7.79,0.68,2.71,4.4,4.75,1,0.7,,
A9161,11400667005203429,12/28/20,20034871,L,6,A9161,28.32,28.5,4.25,11.67,12.58,9.99,1,-0.18,,
A9162,11170489999352209,12/28/20,20034874,L,6,A9162,32.18,38.07,4.83,17.65,15.59,9.5,1,-5.89,,
A9163,11174200333573850,12/28/20,20034873,I,1,A9163,14.3,12.23,1.72,5.99,4.52,4.31,0,2.07,,
A9164,11410024892766649,12/28/20,20034876,L,12,A9164,21.71,22.43,3.26,10.91,8.26,6.99,1,-0.72,,
A9165,11109673108802646,12/28/20,20034877,J,1,A9165,69.41,68.96,10.41,47.26,11.29,11.29,0,0.45,,
A9166,11292084919201850,12/28/20,20034878,L,1,A9166,11.09,8.46,1.66,3.56,3.24,4.75,1,2.63,,
A9167,11380980079995466,12/28/20,20034880,L,12,A9167,13.69,14.39,1.1,5.2,8.09,6.99,1,-0.7,,
A9168,11182229973619459,12/28/20,20034879,J,1,A9168,48.38,49.68,3.87,35.13,10.68,9.65,1,-1.3,,
A9169,11109199458453825,12/28/20,20034881,L,2,A9169,24.24,22.42,3.64,10.76,8.02,7.99,1,1.82,,
A9170,11434317277040201,12/28/20,20034882,L,12,A9170,113.28,101.15,16.99,72.7,11.46,8.75,1,12.13,,
A9171,11231178227978654,12/28/20,20034883,L,2,A9171,40.22,35.17,6.04,25.5,3.63,4.75,1,5.05,,
A9172,11310089921937829,12/28/20,20034884,L,12,A9172,32.82,33.03,4.92,18.97,9.14,9.5,1,-0.21,,
A9173,11480649125537825,12/28/20,20034885,L,6,A9173,24.12,27.76,3.62,12.88,11.26,8.75,1,-3.64,,
A9174,11394571115645033,12/28/20,20034886,L,12,A9174,36.09,34.58,5.41,17.19,11.98,8.75,1,1.51,,
A9175,11157828745367404,12/28/20,20034887,L,1,A9175,21.29,23.03,3.19,10.7,9.14,5.75,1,-1.74,,
A9176,11419941320335451,12/28/20,20034889,L,1,A9176,13.4,13.57,2.01,6.79,4.77,4.75,1,-0.17,,
A9177,11188716631830641,12/28/20,20034892,I,1,A9177,8.07,6.17,1.21,1.99,2.97,3.01,0,1.9,,
A9178,11478012439959439,12/28/20,20034893,I,1,A9178,140.6,139.38,18.25,105.99,15.14,15.11,0,1.22,,
A9179,11173984608362662,12/28/20,20034890,L,1,A9179,22.65,23.39,3.4,11.9,8.09,6.99,1,-0.74,,
A9180,11318817016025869,12/28/20,20034891,L,1,A9180,13.4,13.57,2.01,6.79,4.77,4.75,1,-0.17,,
A9181,11443329932137068,12/28/20,20034894,L,2,A9181,33.99,35.94,5.1,22.58,8.26,6.99,1,-1.95,,
A9182,11386961580678616,12/28/20,20034895,L,1,A9182,29.46,32.73,4.42,20.42,7.89,4.75,1,-3.27,,
A9183,11313307560456214,12/28/20,20034896,L,1,A9183,11.09,8.81,1.66,3.56,3.59,4.75,1,2.28,,
A9184,11147559602669043,12/28/20,20034900,I,4,A9184,288.56,265.79,43.28,199.96,22.55,25.12,0,22.77,,
A9185,11302975097138669,12/28/20,20034898,L,1,A9185,10,7.93,0.8,3.55,3.58,4.75,1,2.07,,
A9186,11432773437078659,12/28/20,20034901,J,1,A9186,30.71,31.4,4.61,20.7,6.09,10.01,1,-0.69,,
A9187,11354636997505845,12/28/20,20034899,L,2,A9187,22.47,22.58,3.37,9.3,9.91,10.99,1,-0.11,,
A9188,11269370258881868,12/28/20,20034904,K,1,A9188,88.76,78.79,7.1,71.69,0,11.75,1,9.97,,
A9189,11120253378649043,12/28/20,20034905,J,2,A9189,353.74,356.95,28.3,315.06,13.59,8.87,1,-3.21,,
A9190,11470972595908214,12/28/20,20034903,L,2,A9190,28.56,30.3,4.28,16.54,9.48,7.5,1,-1.74,,
A9191,11452107951269853,12/28/20,20034907,E,1,A9191,38.52,33.92,5.78,19.14,9,9,0,4.6,,
A9192,11377424581391446,12/28/20,20034910,L,4,A9192,30.92,28.82,4.64,15.92,8.26,6.99,1,2.1,,
A9193,11143825691557822,12/28/20,0876-11-,G,1,A9193,369.26,362.69,29.54,319.83,13.32,8.99,1,6.57,,
A9194,11491236294851464,12/28/20,20034911,L,12,A9194,38.64,37.7,5.8,21.84,10.06,9.5,1,0.94,,
A9195,11347012210097828,12/28/20,20034908,L,6,A9195,43.98,48.17,6.6,24.45,17.12,9.99,1,-4.19,,
A9196,11425291918810609,12/28/20,20034909,L,1,A9196,22.01,20.7,3.3,13.77,3.63,4.75,1,1.31,,
A9197,11350707423649802,12/28/20,20034913,L,12,A9197,36.09,34.58,5.41,17.19,11.98,8.75,1,1.51,,
A9198,11207591444603445,12/28/20,20034912,L,10,A9198,18.01,14.73,2.7,7.59,4.44,7.99,1,3.28,,
A9199,11476879862101028,12/28/20,20035012,L,6,A9199,47.15,48.1,7.07,32.27,8.76,8.75,1,-0.95,,
A9200,11211740110346607,12/28/20,20034915,L,6,A9200,28.32,28.5,4.25,11.67,12.58,9.99,1,-0.18,,
A9201,11374294122821039,12/28/20,20034914,A,1,A9201,176.11,114.48,21.09,81.94,11.45,8.5,1,61.63,,
A9202,11479075219160206,12/28/20,20034916,L,2,A9202,23.16,19.87,3.47,12.78,3.62,4.75,1,3.29,,
A9203,11254622030733800,12/28/20,20034917,L,12,A9203,59.38,61.18,8.91,43.2,9.07,6.99,1,-1.8,,
A9204,11367061734253860,12/28/20,20034923,L,12,A9204,46.54,47.82,6.98,27.96,12.88,9.99,1,-1.28,,
A9205,11122293759955413,12/28/20,20034918,L,2,A9205,39.14,32.87,5.88,18.08,8.91,7.5,1,6.27,,
A9206,11128248943695416,12/28/20,20034920,M,1,A9206,12.01,9.11,1.8,1.56,5.75,5.75,0,2.9,,
A9207,11307162258462615,12/28/20,20034921,L,1,A9207,19.39,20.21,2.91,9.04,8.26,6.99,1,-0.82,,
A9208,11452757255036257,12/28/20,20034922,L,1,A9208,11.98,10.45,1.8,5.07,3.58,4.75,1,1.53,,
A9209,11350339935877862,12/28/20,20034928,M,1,A9209,10.47,11.92,1.57,3.36,6.99,6.99,0,-1.45,,
A9210,11197092054535438,12/28/20,20034925,L,1,A9210,19.57,20.07,2.94,9.04,8.09,6.99,1,-0.5,,
A9211,11344832714642665,12/28/20,20034926,L,1,A9211,13.4,13.24,2.01,6.79,4.44,4.75,1,0.16,,
A9212,11201468958789008,12/28/20,20034927,L,12,A9212,48.29,51.91,7.24,33.12,11.55,5.75,1,-3.62,,
A9213,11280447944250619,12/28/20,20034929,L,1,A9213,18.22,19.76,2.73,8.77,8.26,6.99,1,-1.54,,
A9214,11233252537722607,12/28/20,20034930,L,1,A9214,13.4,13.24,2.01,6.79,4.44,4.75,1,0.16,,
A9215,11369144780232241,12/28/20,20034932,L,2,A9215,31.73,32.82,4.76,19.8,8.26,6.99,1,-1.09,,
A9216,11259612307847424,12/28/20,20034931,L,3,A9216,19.99,19.36,3,8.46,7.9,7.5,1,0.63,,
A9217,11331911244882652,12/28/20,20034935,L,12,A9217,53.2,61.38,7.98,36.13,17.27,9.99,1,-8.18,,
A9218,11208622006732248,12/28/20,20034934,L,12,A9218,46.54,47.97,6.98,27.96,13.03,9.99,1,-1.43,,
A9219,11337757251685857,12/28/20,20034933,L,2,A9219,49.32,38.21,7.4,21.64,9.17,7.5,1,11.11,,
A9220,11208338222222634,12/28/20,20034939,I,1,A9220,37.94,36.7,5.69,20.49,10.52,12.82,0,1.24,,
A9221,11373578677707408,12/28/20,1132-11-,G,1,A9221,165.8,171.83,13.26,146.81,11.76,6.66,1,-6.03,,
A9222,11128117241881859,12/28/20,20034936,L,10,A9222,18.01,14.73,2.7,7.59,4.44,7.99,1,3.28,,
A9223,11419182970237802,12/28/20,20034941,I,1,A9223,140.6,139.38,18.25,105.99,15.14,15.11,0,1.22,,
A9224,11346105873440253,12/28/20,20034937,L,4,A9224,30.73,37.34,4.61,11.3,21.43,13.99,1,-6.61,,
A9225,11360811391498601,12/28/20,20034938,L,5,A9225,65.6,56.2,9.84,35.95,10.41,8.75,1,9.4,,
A9226,11391527785401838,12/28/20,20034946,L,1,A9226,29.88,25.73,4.48,21.25,0,4.75,1,4.15,,
A9227,11118445850186656,12/28/20,20034942,L,12,A9227,36.09,34.06,5.41,17.19,11.46,8.75,1,2.03,,
A9228,11441266186617036,12/28/20,20034943,L,6,A9228,26.85,25.02,4.03,11.87,9.12,9.5,1,1.83,,
A9229,11188421025794614,12/28/20,20034944,L,1,A9229,21.36,20.55,3.2,12.74,4.61,5.75,1,0.81,,
A9230,11424462649762614,12/28/20,20034945,L,2,A9230,28.56,29.66,4.28,16.54,8.84,7.5,1,-1.1,,
A9231,11196466001477805,12/28/20,20034947,L,2,A9231,29.94,19.78,4.5,12.02,3.26,4.75,1,10.16,,
A9232,11104798101461040,12/28/20,1263-11-,G,1,A9232,166.02,175.36,13.28,146.81,15.27,6.66,1,-9.34,,
A9233,11335337838529859,12/28/20,20034954,M,2,A9233,22.09,14.36,3.31,6.3,4.75,4.75,0,7.73,,
A9234,11301887982765076,12/28/20,20034949,L,24,A9234,51.14,45.41,7.68,28.42,9.31,7.99,1,5.73,,
A9235,11481780431119410,12/28/20,20034950,L,12,A9235,42.58,44.35,6.39,25.08,12.88,9.99,1,-1.77,,
A9236,11491701873974615,12/28/20,20034953,M,1,A9236,25.25,16.41,3.03,7.63,5.75,5.75,0,8.84,,
A9237,11293902466526669,12/28/20,20034951,L,8,A9237,46.16,59.41,6.92,20.35,32.14,16.5,1,-13.25,,
A9238,11378118687765865,12/28/20,20034965,L,6,A9238,29.98,18.82,4.5,14.32,0,4.995,1,11.16,,
A9239,11378118687765865,12/28/20,20034965,L,6,A9239,27.66,18.47,4.15,14.32,0,4.995,1,9.19,,
A9240,11102647077630653,12/28/20,20034966,L,2,A9240,20,13.1,1.6,7.1,4.4,5.75,1,6.9,,
A9241,11217925146481821,12/28/20,20034955,M,1,A9241,31.81,32.26,4.77,20.5,6.99,9,0,-0.45,,
A9242,11403979551051403,12/28/20,20034957,L,12,A9242,66.48,69.25,9.97,50.52,8.76,6.99,1,-2.77,,
A9243,11274108116943460,12/28/20,20034958,L,12,A9243,66.48,71.08,9.97,50.52,10.59,6.99,1,-4.6,,
A9244,11393842382429044,12/28/20,20034959,L,1,A9244,13.29,11.58,1.99,6.23,3.36,4.75,1,1.71,,
A9245,11470204780121863,12/28/20,20034962,L,6,A9245,30.22,32.97,4.53,18.3,10.14,7.99,1,-2.75,,
A9246,11221040992785019,12/28/20,20034956,A,1,A9246,225.77,228.09,18.06,193.73,16.3,8.5,1,-2.32,,
A9247,11389868517174605,12/28/20,20034961,L,6,A9247,31.45,38.67,4.72,16.29,17.66,9.99,1,-7.22,,
A9248,11326833244875457,12/28/20,20034963,C,1,A9248,285.27,263.36,42.79,210.98,9.59,9.93,1,21.91,,
A9249,11236594623035459,12/28/20,20034967,L,1,A9249,20.28,18.8,3.04,11.01,4.75,4.75,0,1.48,,
A9250,11162086703815402,12/28/20,20034964,L,1,A9250,13.4,13.24,2.01,6.79,4.44,4.75,1,0.16,,
A9251,11482065555511452,12/28/20,20034970,L,3,A9251,26.68,21.58,4,13.14,4.44,5.75,1,5.1,,
A9252,11141731474879469,12/28/20,20034969,L,2,A9252,28.56,29.34,4.28,16.54,8.52,7.5,1,-0.78,,
A9253,11331319846853034,12/28/20,1493-11-,G,14,A9253,2457.84,2420.5,196.56,2221.94,2,11.99,1,37.34,,
A9254,11439573445681048,12/28/20,20034971,L,24,A9254,50.51,59.07,7.58,26.11,25.38,15.5,1,-8.56,,
A9255,11328209517641008,12/28/20,20034975,A,1,A9255,225.77,231.18,18.06,193.73,19.39,8.5,1,-5.41,,
A9256,11451856161117821,12/28/20,20034972,L,12,A9256,31.04,29.73,4.66,18.01,7.06,6.99,1,1.31,,
A9257,11170004561802641,12/28/20,20034974,L,12,A9257,37.42,40.12,5.61,23.38,11.13,9.5,1,-2.7,,
A9258,11282658025389823,12/28/20,20034973,L,1,A9258,15.76,14.97,2.36,7.9,4.71,4.75,1,0.79,,
A9259,11134997225706629,12/28/20,20034978,L,1,A9259,26.86,25.99,4.03,13.87,8.09,6.99,1,0.87,,
