Sales Sku,Sales Order Number,Sales Order Date,Fulfillment Order Number,Fulfillment Channel Name,Quantity,Sku,Total Sales,Total Cost,Commission,Inventory Cost,Estimated Shipping Cost,Shipping Cost,Flag,Profit,Weight,,
A3984,11460015464112220,12/13/20,20030555,L,12,A3984,43.64,51.6,6.55,27.96,17.09,9.99,1,-7.96,13.56,,
A3985,11315110790225039,12/13/20,20030558,L,18,A3985,64.59,51.31,9.69,29.07,12.55,9.99,1,13.28,10.35,,
A3986,11396417566578644,12/13/20,20030559,L,6,A3986,51.41,53.53,7.71,32.98,12.84,9.99,1,-2.12,13,,
A3987,11110642141433801,12/13/20,20030563,L,4,A3987,21.48,22.07,3.22,10.96,7.89,7.5,1,-0.59,3.8,,
A3988,11380286720283433,12/13/20,20030565,L,12,A3988,15.12,15.05,2.27,5.2,7.58,6.99,1,0.07,1.25,,
A3989,11390189173502646,12/13/20,20030564,L,6,A3989,41.87,42.8,6.28,26.49,10.03,9.5,1,-0.93,5.35,,
A3990,11421812545042663,12/13/20,20030566,L,24,A3990,125.96,211.73,18.88,51,141.85,100,1,-85.77,105.84,,
A3991,11340691129663446,12/13/20,20030567,L,3,A3991,56.97,58.9,8.55,41.31,9.04,6.99,1,-1.93,1.23,,
A3992,11108577069288256,12/13/20,20030569,L,2,A3992,43.26,38.45,6.48,22.08,9.89,7.5,1,4.81,2.04,,
A3993,11433452556031439,12/13/20,20030570,L,12,A3993,36.85,37.93,5.53,23.28,9.12,7.99,1,-1.08,2.64,,
A3994,11309050922157800,12/13/20,20030571,L,6,A3994,55.49,59.15,8.32,30.66,20.17,13.99,1,-3.66,19.98,,
A3995,11478644475456260,12/13/20,20030572,L,6,A3995,22.83,29.9,3.42,9.55,16.93,9.5,1,-7.07,7.4,,
A3996,11323541069921056,12/13/20,20030574,L,1,A3996,21.36,20.59,3.2,12.74,4.65,5.75,1,0.77,0.82,,
A3997,11149389692559469,12/13/20,20030575,L,6,A3997,31.49,30.26,4.72,12.75,12.79,14.5,1,1.23,26.46,,
A3998,11218400252177069,12/13/20,20030577,L,2,A3998,28.56,30.71,4.28,16.54,9.89,7.5,1,-2.15,2.24,,
A3999,11144671624306629,12/13/20,20030579,L,4,A3999,55.92,54.74,8.39,31.25,15.1,13.99,1,1.18,21,,
A4000,11314239939815446,12/13/20,20030580,L,12,A4000,24.85,25.41,3.73,13.43,8.25,6.99,1,-0.56,1.49,,
A4001,11414030333453869,12/13/20,20030581,L,1,A4001,13.66,16.19,2.05,5.1,9.04,4.75,1,-2.53,0.93,,
A4002,11247688935996256,12/13/20,20030573,L,3,A4002,45.69,38.56,6.84,23.7,8.02,5.75,1,7.13,0.81,,
A4003,11272003893683457,12/13/20,20030584,L,1,A4003,13.86,16.05,1.11,6.05,8.89,6.99,1,-2.19,1.14,,
A4004,11409893689423400,12/13/20,20030585,L,12,A4004,22.98,23.26,3.45,11.9,7.91,5.75,1,-0.28,0.9,,
A4005,11106539975049036,12/13/20,20030583,L,3,A4005,47.96,46.68,7.19,30.6,8.89,5.75,1,1.28,0.78,,
A4006,11470276929957807,12/13/20,20030588,L,12,A4006,28.99,28.27,4.35,15.91,8.01,7.99,1,0.72,3.03,,
A4007,11423462941696263,12/13/20,20030596,L,12,A4007,37.06,37.69,5.56,22.38,9.75,8.75,1,-0.63,4.4,,
A4008,11424218826877847,12/13/20,20030592,L,18,A4008,56.31,53.59,8.46,28.05,17.08,8.75,1,2.72,3.9,,
A4009,11126529222013827,12/13/20,20030593,L,1,A4009,14.7,14.29,2.21,5.04,7.04,6.99,1,0.41,1.37,,
A4010,11132604456949039,12/13/20,20030594,L,12,A4010,32.82,33.01,4.92,18.97,9.12,9.5,1,-0.19,5,,
A4011,11255464906961833,12/13/20,20030597,L,1,A4011,10.04,14.53,1.51,3.98,9.04,4.75,1,-4.49,0.23,,
A4012,11319636342194662,12/13/20,20030600,L,1,A4012,25.56,26.99,3.83,14.27,8.89,6.99,1,-1.43,1.08,,
A4013,11274717635883444,12/13/20,20030599,L,12,A4013,23.53,27.89,3.53,12.54,11.82,6.99,1,-4.36,1.68,,
A4014,11394660780109805,12/13/20,20030587,L,1,A4014,21.36,20.38,3.2,12.74,4.44,5.75,1,0.98,0.82,,
A4015,11435983357605862,12/13/20,20030602,L,2,A4015,32.26,35.13,4.84,20.4,9.89,4.75,1,-2.87,2.5,,
A4016,11227854718852215,12/13/20,20030604,L,1,A4016,19.54,20.59,2.93,9.58,8.08,7.5,1,-1.05,1.1,,
A4017,11413328394413819,12/13/20,20030601,L,6,A4017,13.03,16.18,1.95,5.98,8.25,5.75,1,-3.15,0.49,,
A4018,11189009444679442,12/13/20,20030603,L,2,A4018,20.61,18.92,3.09,11.06,4.77,5.75,1,1.69,0.82,,
A4019,11435459153665040,12/13/20,20030605,L,12,A4019,24.85,24.2,3.73,13.43,7.04,6.99,1,0.65,1.49,,
A4020,11292572427828237,12/13/20,20030606,L,2,A4020,28,21.97,4.2,6.54,11.23,8.75,1,6.03,4.08,,
A4021,11256098791374654,12/13/20,20030607,L,12,A4021,39.67,38.56,5.95,24.39,8.22,9.5,1,1.11,6.92,,
A4022,11413740095916205,12/13/20,20030608,L,12,A4022,45.78,47.62,6.87,23.52,17.23,9.99,1,-1.84,14.04,,
A4023,11496922577480248,12/13/20,20030609,L,3,A4023,17.58,19.5,2.64,7.71,9.15,7.5,1,-1.92,3.06,,
A4024,11244469002652242,12/13/20,20030610,L,12,A4024,56.32,49.94,8.44,30.06,11.44,9.5,1,6.38,7,,
A4025,11197115532617055,12/13/20,20030612,L,12,A4025,25.46,25.15,3.82,14.21,7.12,6.99,1,0.31,1.5,,
A4026,11108822008087423,12/13/20,20030611,L,6,A4026,14.25,10.99,1.14,5.41,4.44,7.99,1,3.26,0.58,,
A4027,11128961505264260,12/13/20,20030613,L,1,A4027,34.56,32.69,5.18,19.26,8.25,6.99,1,1.87,1.5,,
A4028,11233426345286648,12/13/20,20030614,L,1,A4028,8.89,8.31,0.71,3.16,4.44,4.75,1,0.58,0.41,,
A4029,11150414605182610,12/13/20,20030618,L,12,A4029,38.66,46.53,5.8,23.64,17.09,9.99,1,-7.87,14.04,,
A4030,11422421140234637,12/13/20,20030615,L,12,A4030,24.85,25.41,3.73,13.43,8.25,6.99,1,-0.56,1.49,,
A4031,11423012713112263,12/13/20,20030616,L,6,A4031,40.02,43.54,6,25.13,12.41,9.5,1,-3.52,6.64,,
A4032,11492972288435434,12/13/20,20030617,L,6,A4032,35.16,30.73,5.28,15.42,10.03,8.75,1,4.43,6.12,,
A4033,11149351271119462,12/13/20,20030627,L,12,A4033,120.41,110.46,18.06,74.6,17.8,9.99,1,9.95,10.2,,
A4034,11425546651686602,12/13/20,20030619,L,2,A4034,21.83,22.35,3.27,11.96,7.12,6.99,1,-0.52,1.64,,
A4035,11401384278889058,12/13/20,20030621,L,12,A4035,40.77,45.6,6.12,25.5,13.98,9.5,1,-4.83,6.08,,
A4036,11396047677758606,12/13/20,20030620,L,12,A4036,24.85,25.41,3.73,13.43,8.25,6.99,1,-0.56,1.49,,
A4037,11468258746702662,12/13/20,20030624,L,3,A4037,29.69,27.54,4.45,15.3,7.79,7.99,1,2.15,3.6,,
A4038,11161148901889064,12/13/20,20030626,L,2,A4038,32.26,35.13,4.84,20.4,9.89,4.75,1,-2.87,2.5,,
A4039,11346391777021826,12/13/20,20030625,L,1,A4039,22.7,26.76,3.41,14.31,9.04,4.75,1,-4.06,0.36,,
A4040,11499918595079454,12/13/20,20030628,L,12,A4040,24.85,25.41,3.73,13.43,8.25,6.99,1,-0.56,1.49,,
A4041,11498348427885824,12/13/20,20030629,L,6,A4041,44.35,45.21,5.32,27.54,12.35,9.5,1,-0.86,7.2,,
A4042,11401059394977878,12/13/20,20030630,L,6,A4042,43.98,43.07,6.6,24.45,12.02,9.99,1,0.91,13,,
A4043,11112304314971460,12/13/20,20030631,L,8,A4043,42.82,37.5,6.42,20.56,10.52,9.99,1,5.32,8.16,,
A4044,11406844630845808,12/13/20,20030633,L,12,A4044,46.48,47.22,6.97,27.26,12.99,10.99,1,-0.74,14.04,,
A4045,11286098673193064,12/13/20,20030634,L,1,A4045,8.89,8.31,0.71,3.16,4.44,4.75,1,0.58,0.41,,
A4046,11177938811038647,12/13/20,20030635,L,1,A4046,8.8,8.67,0.7,3.53,4.44,4.75,1,0.13,0.45,,
A4047,11340919513021017,12/13/20,20030637,L,1,A4047,20.48,12.69,3.07,9.62,0,6.99,1,7.79,1.1,,
A4048,11365694732268260,12/13/20,20030638,L,12,A4048,29.29,28.52,4.39,15.57,8.56,9.5,1,0.77,5.5,,
A4049,11156524806154629,12/14/20,20030642,L,6,A4049,122.39,124.69,18.36,92.79,13.54,9.99,1,-2.3,12.1,,
A4050,11391920095589009,12/14/20,20030645,L,1,A4050,21.63,21.32,3.24,11.04,7.04,6.99,1,0.31,1.02,,
A4051,11279719028093817,12/14/20,20030646,L,12,A4051,39.67,41.54,5.95,24.39,11.2,9.5,1,-1.87,6.92,,
A4052,11108479207470617,12/14/20,20030647,L,12,A4052,13.48,14.53,1.08,5.2,8.25,6.99,1,-1.05,1.25,,
A4053,11422370154258609,12/14/20,20030648,L,1,A4053,9.02,8.89,0.72,3.73,4.44,4.75,1,0.13,0.37,,
A4054,11143769848247461,12/14/20,20030649,L,24,A4054,80.58,91.16,12.08,50.14,28.94,14.5,1,-10.58,26.4,,
A4055,11250278991809827,12/14/20,20030651,L,1,A4055,31.45,32.23,4.72,19.26,8.25,6.99,1,-0.78,1.5,,
A4056,11467190265345053,12/14/20,20030652,L,2,A4056,17.06,12.47,1.36,6.46,4.65,5.75,1,4.59,0.66,,
A4057,11130801046183460,12/14/20,20030653,L,4,A4057,21.48,23.7,3.22,10.96,9.52,7.5,1,-2.22,3.8,,
A4058,11325655836992243,12/14/20,20030656,L,12,A4058,55.65,52.65,8.35,32.57,11.73,9.99,1,3,10.05,,
A4059,11400796095657806,12/14/20,20030655,L,6,A4059,30.99,33.19,4.65,16.97,11.57,9.99,1,-2.2,9.6,,
A4060,11241445829280264,12/14/20,20030657,L,12,A4060,13.48,15.17,1.08,5.2,8.89,6.99,1,-1.69,1.25,,
A4061,11389857650750647,12/14/20,20030658,L,1,A4061,31.45,32.23,4.72,19.26,8.25,6.99,1,-0.78,1.5,,
A4062,11432196080154623,12/14/20,20030659,L,4,A4062,55.92,54.74,8.39,31.25,15.1,13.99,1,1.18,21,,
A4063,11353693641748222,12/14/20,20030654,L,1,A4063,17.46,16.65,2.62,10.45,3.58,4.75,1,0.81,0.1,,
A4064,11173931291897050,12/14/20,20030660,L,2,A4064,32.26,33.74,4.84,20.4,8.5,4.75,1,-1.48,2.5,,
A4065,11459901222409845,12/14/20,20030661,L,12,A4065,29.05,29.25,4.36,15.57,9.32,9.5,1,-0.2,5.5,,
A4066,11101265358573841,12/14/20,20030662,L,1,A4066,9.02,8.89,0.72,3.73,4.44,4.75,1,0.13,0.37,,
A4067,11230162530129031,12/14/20,20030663,L,6,A4067,28.29,28.44,4.24,15.95,8.25,6.99,1,-0.15,1.9,,
A4068,11342937066298615,12/14/20,20030664,L,1,A4068,14.75,13.88,2.21,8.08,3.59,4.75,1,0.87,0.13,,
A4069,11219570179881041,12/14/20,20030665,L,12,A4069,40.29,49.17,6.04,25.07,18.06,9.99,1,-8.88,13.2,,
A4070,11107847308284219,12/14/20,20030666,L,1,A4070,14.09,14.28,1.13,8.5,4.65,4.75,1,-0.19,0.43,,
A4071,11285971951862608,12/14/20,20030667,L,4,A4071,31.5,38.27,4.73,15.84,17.7,9.99,1,-6.77,13.25,,
A4072,11260639654314620,12/14/20,20030671,L,12,A4072,98.37,103.47,14.76,65.17,23.54,14.99,1,-5.1,30,,
A4073,11332037798691413,12/14/20,20030672,L,12,A4073,90.7,89.39,13.61,65.89,9.89,6.99,1,1.31,1.5,,
A4074,11223618328465047,12/14/20,20030673,L,12,A4074,24.85,25.24,3.73,13.43,8.08,6.99,1,-0.39,1.49,,
A4075,11296157342188213,12/14/20,20030675,L,6,A4075,27.97,25.58,4.2,11.86,9.52,7.99,1,2.39,3.33,,
A4076,11421538688038630,12/14/20,20030676,L,2,A4076,25.71,24.73,3.86,17.32,3.55,4.75,1,0.98,0.38,,
A4077,11379968402967450,12/14/20,20030677,L,12,A4077,39.67,41.54,5.95,24.39,11.2,9.5,1,-1.87,6.92,,
A4078,11313807762546660,12/14/20,20030680,L,12,A4078,61.58,53.55,9.24,33.24,11.07,9.99,1,8.03,12.5,,
A4079,11223549659734600,12/14/20,20030679,L,1,A4079,31.45,32.06,4.72,19.26,8.08,6.99,1,-0.61,1.5,,
A4080,11260188199757006,12/14/20,20030681,L,12,A4080,32.82,33.64,4.92,18.97,9.75,9.5,1,-0.82,5,,
A4081,11105901389190664,12/14/20,20030682,L,6,A4081,29.22,29.89,4.38,17.43,8.08,6.99,1,-0.67,1.78,,
A4082,11346311100227415,12/14/20,20030674,L,12,A4082,90.7,89.39,13.61,65.89,9.89,6.99,1,1.31,1.5,,
A4083,11446673615871434,12/14/20,20030683,L,12,A4083,32.82,33.64,4.92,18.97,9.75,9.5,1,-0.82,5,,
A4084,11451139032659440,12/14/20,20030686,L,1,A4084,19.56,20.22,2.93,9.04,8.25,6.99,1,-0.66,1.1,,
A4085,11395805530553804,12/14/20,20030687,L,6,A4085,26.37,27.01,3.96,13.26,9.79,9.5,1,-0.64,7.08,,
A4086,11464202019242662,12/14/20,20030691,L,8,A4086,29.3,30.54,3.52,18.19,8.83,7.5,1,-1.24,2,,
A4087,11262594265798653,12/14/20,20030697,L,1,A4087,15.3,12.31,2.3,5.24,4.77,5.75,1,2.99,0.6,,
A4088,11203614168196253,12/14/20,20030699,L,1,A4088,13.86,15.41,1.11,6.05,8.25,6.99,1,-1.55,1.14,,
A4089,11395466284437015,12/14/20,20030705,L,4,A4089,64.52,60.87,9.68,40.8,10.39,5.75,1,3.65,5,,
A4090,11329521206023458,12/14/20,20030702,L,1,A4090,22.65,23.55,3.4,11.9,8.25,6.99,1,-0.9,0.96,,
A4091,11287893058989835,12/14/20,20030703,L,12,A4091,36.33,39.36,5.45,22.68,11.23,8.75,1,-3.03,5.04,,
A4092,11187701009290644,12/14/20,20030704,L,15,A4092,39.4,39.55,5.91,23.58,10.06,8.75,1,-0.15,4.75,,
A4093,11406019853653049,12/14/20,20030706,L,3,A4093,26.59,26.17,3.99,14.6,7.58,6.99,1,0.42,1.28,,
A4094,11470393893494631,12/14/20,20030707,L,1,A4094,9.02,8.85,0.72,3.73,4.4,4.75,1,0.17,0.37,,
A4095,11367789703257851,12/14/20,20030708,L,6,A4095,55.93,61.44,8.39,36.69,16.36,9.99,1,-5.51,9.5,,
A4096,11388559600651402,12/14/20,20030710,L,6,A4096,52.72,54.58,7.91,35.88,10.79,9.99,1,-1.86,9.28,,
A4097,11384099402481811,12/14/20,20030709,L,36,A4097,88.89,93.8,13.32,25.5,54.98,30.5,1,-4.91,62.82,,
A4098,11157318640758608,12/14/20,20030712,L,3,A4098,38.65,39.38,5.8,25.5,8.08,6.99,1,-0.73,1.29,,
A4099,11166129027565044,12/14/20,20030711,L,6,A4099,14.25,10.99,1.14,5.41,4.44,7.99,1,3.26,0.58,,
A4100,11353874768161013,12/14/20,20030713,L,3,A4100,47.96,46.83,7.19,30.6,9.04,5.75,1,1.13,0.78,,
A4101,11466741040261845,12/14/20,20030715,L,1,A4101,28.18,16.82,4.23,9.35,3.24,4.75,1,11.36,0.06,,
A4102,11431314286601840,12/14/20,20030714,L,12,A4102,67.14,69.01,10.07,44.16,14.78,13.99,1,-1.87,20.04,,
A4103,11119489754585867,12/14/20,20030716,L,4,A4103,55.92,57.28,8.39,31.25,17.64,13.99,1,-1.36,21,,
A4104,11152493539668243,12/14/20,20030718,L,3,A4104,17.58,18.85,2.64,7.71,8.5,7.5,1,-1.27,3.06,,
A4105,11493627733632269,12/14/20,20030722,L,12,A4105,52.84,54.79,7.93,34.9,11.96,9.5,1,-1.95,6.7,,
A4106,11431244130893006,12/14/20,20030719,L,3,A4106,56.97,57.77,8.55,41.31,7.91,6.99,1,-0.8,1.23,,
A4107,11470203578949040,12/14/20,20030720,L,12,A4107,41.06,41.7,6.16,26.22,9.32,9.5,1,-0.64,5.49,,
A4108,11227518880824202,12/14/20,20030724,L,1,A4108,13.9,15.44,2.09,5.1,8.25,6.99,1,-1.54,1.45,,
A4109,11372588657678669,12/14/20,20030725,L,1,A4109,31.45,32.57,4.72,19.26,8.59,6.99,1,-1.12,1.5,,
A4110,11191827672880212,12/14/20,20030726,L,12,A4110,23.53,29.16,3.53,12.54,13.09,6.99,1,-5.63,1.68,,
A4111,11322419613009058,12/14/20,20030727,L,1,A4111,31.45,33.02,4.72,19.26,9.04,6.99,1,-1.57,1.5,,
A4112,11438312949290600,12/14/20,20030728,L,3,A4112,29.76,28.33,4.46,19.26,4.61,4.75,1,1.43,0.54,,
A4113,11383477375913818,12/14/20,20030729,L,2,A4113,32.26,35.13,4.84,20.4,9.89,4.75,1,-2.87,2.5,,
A4114,11108131439849046,12/14/20,20030730,L,6,A4114,87.26,83.93,13.09,53.94,16.9,14.5,1,3.33,25.56,,
A4115,11372317081953057,12/14/20,20030731,L,1,A4115,11.72,10.07,1.76,4.84,3.47,4.75,1,1.65,0.06,,
A4116,11151384255751450,12/14/20,20030732,L,12,A4116,46.99,47.07,7.05,29.9,10.12,9.5,1,-0.08,6.4,,
A4117,11248407700757851,12/14/20,20030733,L,2,A4117,104.68,98.73,15.7,73.88,9.15,7.5,1,5.95,2.34,,
A4118,11258826956045044,12/14/20,20030734,L,6,A4118,32.11,32.97,3.85,17.16,11.96,9.5,1,-0.86,5.4,,
A4119,11462808065906620,12/14/20,20030735,L,2,A4119,32.26,35.13,4.84,20.4,9.89,4.75,1,-2.87,2.5,,
A4120,11147191696098644,12/14/20,20030736,L,12,A4120,54.39,57.34,8.16,36.34,12.84,9.99,1,-2.95,13.2,,
A4121,11102899488267427,12/14/20,20030737,L,3,A4121,56.97,58.75,8.55,41.31,8.89,6.99,1,-1.78,1.23,,
A4122,11335898686942619,12/14/20,20030738,L,12,A4122,39.25,38.76,5.89,24.65,8.22,9.5,1,0.49,6.7,,
A4123,11116827817865818,12/14/20,20030739,L,1,A4123,32.72,23.12,4.91,9.38,8.83,6.99,1,9.6,1.65,,
A4124,11403463934411414,12/14/20,20030763,L,1,A4124,26.28,22.6,3.94,15.3,3.36,6.99,1,3.68,0.37,,
A4125,11218076035373045,12/14/20,20030764,L,12,A4125,33.13,32.06,4.97,18.21,8.88,9.5,1,1.07,6.75,,
A4126,11495471125221056,12/14/20,20030765,L,3,A4126,47.96,53.7,7.19,30.6,15.91,5.75,1,-5.74,0.78,,
A4127,11487550401955438,12/14/20,20030766,L,3,A4127,38.65,39.89,5.8,25.5,8.59,6.99,1,-1.24,1.29,,
A4128,11332644211826647,12/14/20,20030767,L,1,A4128,8.68,7.73,0.69,3.41,3.63,4.75,1,0.95,0.29,,
A4129,11160176320832210,12/14/20,20030768,L,12,A4129,22.44,30.32,3.37,12.54,14.41,6.99,1,-7.88,1.68,,
A4130,11253390998672211,12/14/20,20030769,L,6,A4130,42.17,41.98,6.33,23.1,12.55,9.99,1,0.19,10,,
A4131,11136671296977049,12/14/20,20030770,L,6,A4131,23.12,26.41,3.47,12.37,10.57,7.5,1,-3.29,2.08,,
A4132,11244701929960261,12/14/20,20030773,L,6,A4132,33.26,33.74,4.99,19.43,9.32,9.5,1,-0.48,5.51,,
A4133,11470148634695440,12/14/20,20030772,L,12,A4133,28.99,29.54,4.35,15.91,9.28,7.99,1,-0.55,3.03,,
A4134,11321965788527454,12/14/20,20030743,L,12,A4134,41.05,39.88,6.16,25.93,7.79,9.5,1,1.17,5.4,,
A4135,11397242069580258,12/14/20,20030747,L,6,A4135,33.72,34.66,5.06,20.71,8.89,7.5,1,-0.94,2.5,,
A4136,11308411822987424,12/14/20,20030744,L,12,A4136,31.61,33.39,4.74,18,10.65,9.5,1,-1.78,5.04,,
A4137,11155784785507449,12/14/20,20031842,L,12,A4137,37.06,39.38,5.56,22.38,11.44,8.75,1,-2.32,4.4,,
A4138,11422899115071410,12/14/20,20030748,L,1,A4138,14.09,14.28,1.13,8.5,4.65,4.75,1,-0.19,0.43,,
A4139,11436667009339460,12/14/20,20030750,L,6,A4139,28.29,29.23,4.24,15.95,9.04,6.99,1,-0.94,1.9,,
A4140,11348337562957805,12/14/20,20030749,L,1,A4140,26.28,22.83,3.94,15.3,3.59,6.99,1,3.45,0.37,,
A4141,11146245194874658,12/14/20,20030751,L,6,A4141,14.25,10.99,1.14,5.41,4.44,7.99,1,3.26,0.58,,
A4142,11176560250568218,12/14/20,20030752,L,1,A4142,29.46,32.88,4.42,20.88,7.58,4.75,1,-3.42,0.26,,
A4143,11394904567037843,12/14/20,20030753,L,3,A4143,23.48,22.31,3.52,15.21,3.58,4.75,1,1.17,0.3,,
A4144,11169896306543427,12/14/20,20030755,L,9,A4144,40.48,41.15,6.07,23.55,11.53,9.99,1,-0.67,8.2,,
A4145,11452592361773000,12/14/20,20030756,L,6,A4145,23.12,25.96,3.47,12.37,10.12,7.5,1,-2.84,2.08,,
A4146,11486755095647455,12/14/20,20030757,L,12,A4146,49.26,55.06,7.39,30.84,16.83,9.99,1,-5.8,12.24,,
A4147,11131045572355430,12/14/20,20030754,L,1,A4147,15.4,13.84,2.31,7.9,3.63,4.75,1,1.56,0.27,,
A4148,11264865059373846,12/14/20,20030758,L,12,A4148,54.39,59.09,8.16,36.34,14.59,9.99,1,-4.7,13.2,,
A4149,11300195338349837,12/14/20,20030759,L,6,A4149,44.1,43.67,6.62,28.55,8.5,7.5,1,0.43,2.08,,
A4150,11474527473189864,12/14/20,20030762,L,6,A4150,31.45,35.63,4.72,16.8,14.11,9.99,1,-4.18,10,,
A4151,11207747565963422,12/14/20,20030761,L,3,A4151,29.76,31.21,4.46,19.26,7.49,4.75,1,-1.45,0.54,,
A4152,11443225971158618,12/14/20,20030760,L,6,A4152,39.8,37.47,5.97,20.71,10.79,9.99,1,2.33,9,,
A4153,11277781227660205,12/14/20,20030785,L,12,A4153,130,112.87,19.5,84.48,8.89,9.99,1,17.13,1.2,,
A4154,11100180849392251,12/14/20,20030781,L,3,A4154,56.97,58.75,8.55,41.31,8.89,6.99,1,-1.78,1.23,,
A4155,11342958924771418,12/14/20,20030782,L,8,A4155,17.36,18.68,2.6,9.04,7.04,5.75,1,-1.32,0.7,,
A4156,11257146925612220,12/14/20,20030783,L,2,A4156,32.26,35.13,4.84,20.4,9.89,4.75,1,-2.87,2.5,,
A4157,11149739877209819,12/14/20,20030784,L,12,A4157,43.26,47.84,6.49,31.89,9.46,5.75,1,-4.58,2.31,,
A4158,11450613698474629,12/14/20,20030786,L,2,A4158,32.26,35.13,4.84,20.4,9.89,4.75,1,-2.87,2.5,,
A4159,11341284774397006,12/14/20,20030788,L,2,A4159,32.26,35.13,4.84,20.4,9.89,4.75,1,-2.87,2.5,,
A4160,11179678529954626,12/14/20,20030790,L,1,A4160,15.24,13.82,2.29,7.9,3.63,4.75,1,1.42,0.27,,
A4161,11167728415821036,12/14/20,20030776,L,12,A4161,90.7,87.39,13.61,65.89,7.89,6.99,1,3.31,1.5,,
A4162,11344239868916238,12/14/20,20030777,L,3,A4162,14.98,18.79,1.2,8.7,8.89,5.75,1,-3.81,1.02,,
A4163,11374302222875438,12/14/20,20030789,L,3,A4163,26.59,27.63,3.99,14.6,9.04,6.99,1,-1.04,1.28,,
A4164,11444433752970633,12/14/20,20030778,L,1,A4164,13.82,15.23,2.07,3.27,9.89,7.5,1,-1.41,2.04,,
A4165,11111258611157827,12/14/20,20030779,L,3,A4165,56.97,58.9,8.55,41.31,9.04,6.99,1,-1.93,1.23,,
A4166,11420323710161818,12/14/20,20030780,L,1,A4166,19.01,18.55,2.85,8.66,7.04,6.99,1,0.46,1,,
A4167,11401101568062649,12/14/20,20030774,L,2,A4167,28.56,30.28,4.28,16.54,9.46,7.5,1,-1.72,2.24,,
A4168,11270316815173047,12/14/20,20030775,L,6,A4168,160.98,107,24.12,70.92,11.96,9.5,1,53.98,5.7,,
A4169,11475061908747421,12/14/20,20030792,L,12,A4169,29.29,30.87,4.39,15.57,10.91,9.5,1,-1.58,5.5,,
A4170,11269289245269867,12/14/20,20030793,L,2,A4170,27.06,26.71,4.06,11.42,11.23,7.5,1,0.35,2.36,,
A4171,11125887272574610,12/14/20,20030794,L,1,A4171,14.31,10.87,2.15,5.1,3.62,4.75,1,3.44,0.92,,
A4172,11206273909833840,12/14/20,20030795,L,12,A4172,23.71,25.14,3.56,12.54,9.04,7.5,1,-1.43,1.68,,
A4173,11159126523005046,12/14/20,20030797,L,6,A4173,21.23,20.54,2.55,10.95,7.04,6.99,1,0.69,1.13,,
A4174,11429748501256219,12/14/20,20030796,L,3,A4174,56.97,58.75,8.55,41.31,8.89,6.99,1,-1.78,1.23,,
A4175,11349744519758636,12/14/20,20030798,L,6,A4175,33.17,36.2,4.98,18.87,12.35,9.5,1,-3.03,6.5,,
A4176,11485054272027443,12/14/20,20030799,L,4,A4176,61.71,63.76,9.26,43.27,11.23,8.75,1,-2.05,3.5,,
A4177,11189494831537816,12/14/20,20030802,L,2,A4177,32.26,35.13,4.84,20.4,9.89,4.75,1,-2.87,2.5,,
A4178,11461965547357043,12/14/20,20030801,L,6,A4178,28.71,29.58,3.45,15.27,10.86,9.5,1,-0.87,7.3,,
A4179,11264219981940261,12/14/20,20030803,L,12,A4179,43.64,50.42,6.55,27.96,15.91,9.99,1,-6.78,13.56,,
A4180,11246190792824214,12/14/20,20030806,L,1,A4180,19.56,20.86,2.93,9.04,8.89,6.99,1,-1.3,1.1,,
A4181,11277096497841013,12/14/20,20030807,L,4,A4181,64.52,61.92,9.68,40.8,11.44,9.5,1,2.6,5,,
A4182,11403982257175447,12/14/20,20030808,L,12,A4182,29.63,33.88,4.44,8.5,20.94,13.99,1,-4.25,20.94,,
A4183,11362416265777862,12/14/20,20030809,L,12,A4183,47.01,51.82,7.05,27.84,16.93,9.99,1,-4.81,9,,
A4184,11312650503831440,12/14/20,20030810,L,6,A4184,33.83,39.13,5.07,16.97,17.09,9.99,1,-5.3,9.6,,
A4185,11159517168114621,12/14/20,20030811,L,5,A4185,50.15,37.29,7.5,19.9,9.89,6.99,1,12.86,1.15,,
A4186,11106451723714651,12/14/20,20030812,L,1,A4186,18.39,16.5,2.76,10.19,3.55,4.75,1,1.89,0.28,,
A4187,11374843162881023,12/14/20,20030813,L,12,A4187,45.78,43.68,6.87,23.52,13.29,9.99,1,2.1,14.04,,
A4188,11165537731109834,12/14/20,20030814,L,1,A4188,14.98,15.6,2.25,5.1,8.25,6.99,1,-0.62,1.45,,
A4189,11317492702805835,12/14/20,20030816,L,2,A4189,32.26,33.15,4.84,20.4,7.91,4.75,1,-0.89,2.5,,
A4190,11297106882783467,12/14/20,20030817,L,1,A4190,10.06,9.46,0.8,4.22,4.44,4.75,1,0.6,0.38,,
A4191,11288873193248221,12/14/20,20030818,L,12,A4191,53.8,55.43,8.07,36.13,11.23,8.75,1,-1.63,4.5,,
A4192,11449092498843402,12/14/20,20030819,L,1,A4192,18.74,17.86,2.81,11.42,3.63,4.75,1,0.88,0.3,,
A4193,11141171241335427,12/14/20,20030820,L,6,A4193,21.56,23.14,3.23,9.52,10.39,8.75,1,-1.58,4.2,,
A4194,11312573668679438,12/14/20,20030821,L,3,A4194,56.97,57.44,8.55,41.31,7.58,6.99,1,-0.47,1.23,,
A4195,11429329098098631,12/14/20,20030823,L,6,A4195,39.15,40.63,5.87,24.16,10.6,9.99,1,-1.48,8,,
